Game,Boxart,URL,IARC
The Stanley Parable: Ultra Deluxe,https://store-images.s-microsoft.com/image/apps.49860.14022564425870112.d50900c4-a0a8-453a-84d7-131d6f3dc96b.5c90f105-f4e4-4067-9b11-49ac20d8ed5c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-stanley-parable-ultra-deluxe/9N62D9C2HZX3/0010,12
Project Wingman,https://store-images.s-microsoft.com/image/apps.22923.13774735967551951.4e47740d-df56-4f79-8338-58493ef3afb7.b580b6f9-fd70-4d43-8e6b-7f37ba6fa349?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/project-wingman/9NQ73XB1Q5ZG/0010,16
CASE 2: Animatronics Survival,https://store-images.s-microsoft.com/image/apps.5774.14627627797752073.06015414-653a-4e8c-a8a3-21d38022f954.d51794c1-34c4-4052-9259-0d82c0df8347?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/case-2-animatronics-survival/9P6BBT2LN47D/0010,12
F.E.A.R. 3,https://store-images.s-microsoft.com/image/apps.39487.14132395003394047.6c488e38-35f0-4155-be7a-3f103912c76d.ffded15f-0167-4908-bb8f-ff0e55ca02ae?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/fear-3/9P9SDTLGW400/0010,18
Visage,https://store-images.s-microsoft.com/image/apps.38839.14131226080888824.022eb486-21db-4eed-bb40-6811df081911.5d0035ae-a707-460d-9e1e-011a6287374b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/visage/9P9V698V6MVR/0010,18
Blair Witch,https://store-images.s-microsoft.com/image/apps.36009.13584607337211761.95e02c87-cb7d-4eb0-953f-77c630bed3a7.a041904c-07f8-4f95-9cf5-d5561400c961?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/blair-witch/9NG7LG421V0Q/0010,16
Alien: Isolation,https://store-images.s-microsoft.com/image/apps.28681.64854652411309764.b4096ab7-d7c5-44f0-a216-0ae26d8620af.23f3dd02-8753-4944-8784-48217bf46de3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/alien-isolation/C1H9V6SLK2K5/0001,18
Remnant: From the Ashes,https://store-images.s-microsoft.com/image/apps.63497.14118342467613503.328c9673-d2e4-481d-871f-02b381f9ae5e.8b86b6e7-5a71-477b-9007-98695fd56101?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/remnant-from-the-ashes/9PBHXGWZTS2N/0010,16
Ghostbusters: Spirits Unleashed Ecto Edition,https://store-images.s-microsoft.com/image/apps.14089.14235158100190081.70436847-76e4-41ea-9a98-05287478584d.6c56202a-8fbc-4fbc-8ee3-bd97b3077cf9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ghostbusters-spirits-unleashed-ecto-edition/9PHJC0H6HPKD/0010,12
Surgeon Simulator 2,https://store-images.s-microsoft.com/image/apps.34455.13784877875223300.82d0e530-8878-4d4f-a9e5-9c3529471840.113556c3-95a3-4c60-9063-d5a6f47cf797?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/surgeon-simulator-2/9NPPK20VCTGM/0010,16
Alan Wake,https://store-images.s-microsoft.com/image/apps.6818.66512344563571887.0decc815-c0f2-495d-a5df-387a6f4e8032.246f6ba6-8a1b-4b02-b0b3-e870707d22e2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/alan-wake/C493V31WXV80/0001,16
I Am Fish,https://store-images.s-microsoft.com/image/apps.8027.13890660958509322.81a390b1-5ffb-4e5e-9b51-d8f3f2f45a2a.148b70a3-d43d-4a35-b602-a015b010c95c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/i-am-fish/9MXGJ8JZL0LK/0010,12
My Friend Pedro,https://store-images.s-microsoft.com/image/apps.40064.14517273440942106.95022d0f-01e8-4fa1-a16a-b7fa27a20afd.64ddf521-d35e-4239-a6ad-fbec57d06bde?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/my-friend-pedro/9P16M6LF0QFH/0010,16
Bomb Rush Cyberfunk,https://store-images.s-microsoft.com/image/apps.27215.14287852720161849.2464b814-51fa-49bf-b85e-4e9793c89033.a2432d0d-7e86-40a5-82ea-29c4e8904cfb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/bomb-rush-cyberfunk/9PN0WRT1ZFJ2/0010,12
Ghostbusters: The Video Game Remastered,https://store-images.s-microsoft.com/image/apps.61950.13517745058568316.33fd3c07-3111-4b8d-9b5b-c7230dcb556e.c7fe55c4-a9e3-4b27-95fb-1f4a7993618c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ghostbusters-the-video-game-remastered/9NBGKZ46Z2SC/0010,12
DYSMANTLE,https://store-images.s-microsoft.com/image/apps.49207.13759878152318204.59763262-2120-474d-8f50-c3cd3299f0e6.8f353727-6a84-4074-9924-c6e5df915bf4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dysmantle/9NR6DRNCZS5Z/0010,12
Skull Island: Rise of Kong - Colossal Edition,https://store-images.s-microsoft.com/image/apps.36786.14325668792475062.2b0c07be-2975-4d48-b44a-6a464f556ec5.050dd304-95d0-4cc6-ab7e-6c71bf8996a9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/skull-island-rise-of-kong-colossal-edition/9PPFG4XQLZF7/0010,12
Warhammer Age of Sigmar: Storm Ground,https://store-images.s-microsoft.com/image/apps.62849.13886721462762002.aa146474-68ff-4831-b853-43bcdff9f6c5.c432602d-74df-47a9-8137-0dba7942da8c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/warhammer-age-of-sigmar-storm-ground/9MXNGTGKPP1W/0010,12
Open Country,https://store-images.s-microsoft.com/image/apps.23359.14205213725471562.f6a029aa-5119-4af0-a721-a70c18300891.05233bef-852d-4572-9ed7-05aa7be594e9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/open-country/9PFGKW6CBNTH/0010,16
「オーバーウォッチ 2」ヒーロー・コレクション,https://store-images.s-microsoft.com/image/apps.64895.14437500114379083.07fa2c1b-8bd3-4fbb-808a-099c172aabb4.171ee02d-dda7-4be5-8499-644ce54f9a83?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/2/9NX3BNWNZ9V4/0010,12
Greyhill Incident - Abducted Edition,https://store-images.s-microsoft.com/image/apps.64710.13645984936531196.8fd29bb9-0aea-4aa2-8009-76ad92983a03.5c2253c9-3bc8-40b9-99c5-8f1e6fcacbbd?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/greyhill-incident-abducted-edition/9NGP9M4BPZZ9/0010,16
Prodeus,https://store-images.s-microsoft.com/image/apps.34438.13864617007662897.03b7fc2a-1fd2-4210-88c8-75473c498d80.79d81c46-afa2-41ee-88a5-d7a4361649f5?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/prodeus/9MZRSLLWKWDV/0010,18
"Warhammer 40,000: Shootas, Blood & Teef",https://store-images.s-microsoft.com/image/apps.31604.14408450955022674.77f5f956-549c-43b8-b930-5806a6b0b08b.b6881f22-d6e2-4171-aad7-de9218c971b1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/warhammer-40000-shootas-blood-teef/9NTS4D892SMW/0010,16
Skullgirls 2nd Encore,https://store-images.s-microsoft.com/image/apps.23653.13537815036222331.e1c617fd-129e-41a1-80c3-25ddf0964e0f.fe61c864-6de0-4d4c-9891-e3c30fca3d91?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/skullgirls-2nd-encore/9N9796RNVLMB/0010,16
The Beast Inside (Console Version),https://store-images.s-microsoft.com/image/apps.2351.13604913734618133.22ec53c6-6c0c-414c-bab0-54c8321b0300.0d0587fd-c32f-47bc-a0b1-358120e98dd8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-beast-inside-console-version/9NDZMF0B1WGB/0010,18
ATLAS (Game Preview),https://store-images.s-microsoft.com/image/apps.29245.14571142807322667.6c4f91a6-9064-4e0e-8cf6-1b7b9fbac1c6.bad4690c-99a4-4d28-bb11-9553e12793d3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/atlas-game-preview/9P5DB49C03W6/0010,16
"Warhammer 40,000: Inquisitor - Martyr Complete Collection",https://store-images.s-microsoft.com/image/apps.23737.14067372572150747.75c6676a-5e1e-449b-8773-2216081d6aa8.9a9a970b-cb4b-41a6-87ee-38479c58e167?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/warhammer-40000-inquisitor-martyr-complete-collection/9N7L24VLLKQN/0010,18
Midnight Fight Express,https://store-images.s-microsoft.com/image/apps.50615.14244962307093415.153d6882-d2ec-4660-a3c5-c9c093b7ed2d.7664d83e-89b3-44f2-bd2e-f32c3510e006?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/midnight-fight-express/9PH1Q5TKPQCQ/0010,16
For The King,https://store-images.s-microsoft.com/image/apps.23827.67711513064732812.145475d0-7ca9-46cd-80c8-14a5857a18e2.6116d013-8267-4cb7-8d1d-55f1f98007ec?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/for-the-king/BP2BW45WZ45Z/0001,12
『CONTROL』アルティメットエディション,https://store-images.s-microsoft.com/image/apps.34632.14595226950892239.a8daf266-2756-4f3f-9606-6b7b7cef7920.17860f0c-69ad-4188-8295-0f360ba2a294?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/control/9P2WJCRJBMRM/0010,16
Divinity: Original Sin - Enhanced Edition,https://store-images.s-microsoft.com/image/apps.31146.68610772254580296.42fa1e69-fb0c-4f8f-bb38-1fab940b98ac.857d16f2-42ce-4ecd-b233-79fe93e8f750?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/divinity-original-sin-enhanced-edition/BPNSJSZCRPPF/0001,16
Alan Wake's American Nightmare ®,https://store-images.s-microsoft.com/image/apps.14475.71809554577530464.cb2c0ad9-fe6e-458d-8dc5-24fd7199c312.5fd34d0a-d433-4b67-94b3-939898a335b1?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/alan-wakes-american-nightmare/BW08NW03FX4R/0001,18
Ultimate General: Gettysburg,https://store-images.s-microsoft.com/image/apps.43179.14547662727985767.d7de1a91-e5c4-4684-ace9-15888895c82e.b767fd42-279e-4179-8d30-05d93dc586f6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ultimate-general-gettysburg/9P3769NR8GS8/0010,16
DEAD OR ALIVE 4,https://store-images.s-microsoft.com/image/apps.29743.14021372123733525.d47bcee3-b948-4e34-9731-2b382b8464d7.171e2845-785c-4b40-92cb-9a7196367d82?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dead-or-alive-4/9N63XWPVZWB2/0010,16
CASE: Animatronics,https://store-images.s-microsoft.com/image/apps.53009.14182459136212550.5d6569cc-18c8-4fa6-9146-04ff9e948850.16cc674a-ccee-4dc0-8d64-aae1c29aab99?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/case-animatronics/9PGMF226KNR7/0010,12
Control,https://store-images.s-microsoft.com/image/apps.12883.64090029807136264.88ddb0db-cfad-423c-bb52-c5b649930fb1.d18863ca-36c5-49ab-9877-af99ddf348e5?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/control/BZ6W9LRPC26W/0001,16
Tom Clancy's RainbowSix Vegas,https://store-images.s-microsoft.com/image/apps.55969.71865891542387630.ecd73f0e-54a6-417f-bb9c-ca50960771f2.68cdaf28-f7b1-4dc3-9186-ed1aa74fc8cb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/tom-clancys-rainbowsix-vegas/BW4BKDN4WT8F/0001,16
United Assault - Normandy '44,https://store-images.s-microsoft.com/image/apps.53290.13636380046527074.52c211bc-078c-4e7d-a64e-2a10f10da19a.b9025e7b-5452-4073-be26-886a4b84a3c8?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/united-assault-normandy-44/9NH60CP43T2Z/0010,16
Ghostrunner,https://store-images.s-microsoft.com/image/apps.47319.14150012495483667.3dab4f1e-a4bc-43a2-92e3-c7b3b9a91dc2.516378a0-dfcf-45b9-9f3f-3ee3ab863c75?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ghostrunner/9PDGWZPKCBT6/0010,18
Warface: Breakout,https://store-images.s-microsoft.com/image/apps.41912.13642371167087209.6086322d-e3dd-434c-a19e-05de2ab970c6.9b224987-f15f-461a-a950-0976b8761ce2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/warface-breakout/9NGVWZ3MGT0B/0010,16
War Mongrels,https://store-images.s-microsoft.com/image/apps.8871.14340668473088532.444bae73-8703-45b1-a3c4-d82763d17512.532414e5-ca29-45ae-bfc3-3cd472db9c22?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/war-mongrels/9PNW4M3ZGBPP/0010,18
Ed-0: Zombie Uprising,https://store-images.s-microsoft.com/image/apps.48620.14232873980750739.ce1cf61f-aaa4-49d8-985d-7cf2203684e3.36c30d98-5ba6-4043-8f66-0f87a93ef026?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ed-0-zombie-uprising/9PHFHD4659FL/0010,16
Elex,https://store-images.s-microsoft.com/image/apps.18967.67952749767669086.3d85c1d5-a312-4b0c-bc39-78392796d2ab.7aaaa0cc-4fc1-468d-bce6-20755c0eb1c4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/elex/BNJJGRCSH3RM/0001,16
Another Dawn,https://store-images.s-microsoft.com/image/apps.54195.14508874642782224.0f35b107-ce6f-46a7-86b1-57e24e3d490a.fa36fad5-8612-40c2-be1c-ef5ca411fa15?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/another-dawn/9P1MKZ0RQ7XM/0010,16
The Ascent「アセント」,https://store-images.s-microsoft.com/image/apps.5326.65332188737297236.200f9e26-e0d1-446b-872f-1b601fe4df8e.3747dcde-6807-4278-86c1-ee9ba5cf306b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/the-ascent/C27QL5JBKQ8M/0001,18
ニーア,https://store-images.s-microsoft.com/image/apps.47498.13775311372141951.afc26bda-8dc8-48a2-96e2-203955368958.71f62030-4dbd-4a84-8f45-436f11625ce7?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44ol44o844ki/9NQ62V5X2RG8/0010,18
Destroy All Humans!,https://store-images.s-microsoft.com/image/apps.24055.65473857825187654.ebbe44de-afda-462d-a514-ec44f41ee0aa.811f648d-1bf8-4b89-bb26-f7c413b42cd2?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/destroy-all-humans/C2GMBPMTHDDK/0001,16
41 Hours,https://store-images.s-microsoft.com/image/apps.10365.13788579085822866.b56faf1a-c76b-4cf9-a23d-1d2856adc1fb.4329ac82-bc87-4ccd-aaf4-26749bbfb9c9?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/41-hours/9NPJ8SSHHFBZ/0010,16
Cult of the Lamb: Heretic Edition,https://store-images.s-microsoft.com/image/apps.56882.14522476222798993.39c38880-66a5-431d-a004-1963bd25e491.5f9f0308-71a3-47de-975f-d3006df7460f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/cult-of-the-lamb-heretic-edition/9P0PQDJVX01S/0010,12
Greyhill Incident,https://store-images.s-microsoft.com/image/apps.53816.14159014942046595.585f8c48-30fe-41c2-bd37-3eb7fcf33f2c.8ddda5e3-ef15-4aa2-a9dc-1e6b9efa4d72?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/greyhill-incident/9PD16BQR4RTB/0010,16
Dead or Alive 3,https://store-images.s-microsoft.com/image/apps.21204.14285695896976059.6f603675-a8dc-4428-b80b-6408acce70b6.8e2dbcf1-c111-4bdc-8414-9746b3e7e2cb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dead-or-alive-3/9PMVZJS9ZBV0/0010,16
WW2: Bunker Simulator,https://store-images.s-microsoft.com/image/apps.28366.14007713594417551.920e07f3-3993-4646-b28e-a8abfad09f45.2d68b8be-3c1c-46d8-a082-64311a05e4b6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/ww2-bunker-simulator/9N71QFT8L26X/0010,16
Trek to Yomi,https://store-images.s-microsoft.com/image/apps.109.13810431892468749.e5f7414c-2e05-4304-bb90-5df4b5221508.1f107c06-f879-4933-b58c-1a5dd881b421?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/trek-to-yomi/9MTCRVZQN3GV/0010,18
Chemically Bonded,https://store-images.s-microsoft.com/image/apps.43693.13935943605177371.78af7a77-6f85-4e2d-a8c2-0964a174475c.b7efa4da-d0ea-44a2-b1ce-19da3a4a6b9f?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/chemically-bonded/9N3JQ2FJ35QD/0010,12
Stubbs the Zombie in Rebel Without a Pulse,https://store-images.s-microsoft.com/image/apps.40109.13947954448009992.451ba0a2-ea80-4fc2-99a9-0eb603eefb10.f9d02a3d-dfd5-4597-b1a8-deee21975e5e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/stubbs-the-zombie-in-rebel-without-a-pulse/9N2P7MN9JD3P/0010,18
Pathfinder: Wrath of the Righteous,https://store-images.s-microsoft.com/image/apps.53368.14566906950306065.6f8651dd-3f35-464e-9d34-f9cea438029b.697d7ae8-7a3b-4164-8620-7e9a77a19ccf?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/pathfinder-wrath-of-the-righteous/9P5LDSMW526L/0010,16
Destroy All Humans! 2 - Reprobed,https://store-images.s-microsoft.com/image/apps.42249.13681367470540002.3991d920-b84b-440b-8bd4-af1e6677d812.267016bb-9ef1-4266-9e9d-731f93609c3d?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/destroy-all-humans-2-reprobed/9NJGM9HCCLPH/0010,16
Just Die Already,https://store-images.s-microsoft.com/image/apps.51600.13540721047044581.e7be320c-a7ad-4ed9-9981-16cb6014498f.37b009e1-c1a5-4a08-8214-3271d8f2abef?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/just-die-already/9N9B1JC4DD2Q/0010,12
GigaBash,https://store-images.s-microsoft.com/image/apps.11015.13782714239457263.0bd63776-275d-4408-bf1a-74286e9b53bc.d05ed934-2a55-49fd-8e8e-18e0911d8f44?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/gigabash/9NQ1N709V0TV/0010,12
Weird West: Definitive Edition,https://store-images.s-microsoft.com/image/apps.38294.14464239229931947.2b5dc5a5-a22e-42eb-bb29-edf828f97c8d.203f8a09-2317-4cbe-88ca-d4f907e4465c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/weird-west-definitive-edition/9P0B86JN5X28/0010,16
Wolcen: Lords of Mayhem - Deluxe Edition,https://store-images.s-microsoft.com/image/apps.65520.14045459207379782.a2d78ba3-2697-4703-8bb6-3e254780458c.2d10261b-0a56-4d42-8fc3-2eb368bd84bb?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/wolcen-lords-of-mayhem-deluxe-edition/9N8P3348GS81/0010,18
A Plague Tale: Innocence,https://store-images.s-microsoft.com/image/apps.61900.68306748966338141.e6f96fac-aa67-4f59-9043-10654607aa79.7472e56d-b2da-462f-8312-d12050d56ec6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/a-plague-tale-innocence/BQ2NNLQPS8RS/0001,18
ホラーオブザディープは,https://store-images.s-microsoft.com/image/apps.52426.14227762463342923.efe45e40-3a1e-4579-b0e7-cade7ae94818.7e408bf0-d402-41df-b035-0eb3c8084f71?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/44ob44op44o844kq44ow44k244oh44kj44o844ox44gv/9PHNRC0CK1GX/0010,16
Craftopia / クラフトピア,https://store-images.s-microsoft.com/image/apps.5403.14415744061326680.ca18f220-3c29-47ac-b488-ffd7a3e0ba11.580bbda2-dd92-4f19-9877-116e1fc5f749?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/craftopia/9NTM9G539XTT/0010,12
HITMAN ABSOLUTION,https://store-images.s-microsoft.com/image/apps.10467.63099469080304324.45062867-e553-426c-bd79-9355bd2c7607.40457dc6-f9a7-4ae1-aeb6-49db3caef910?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/hitman-absolution/BXHQB8CKJNVR/0001,18
Deceive Inc.,https://store-images.s-microsoft.com/image/apps.41910.14439661099542300.cacd0a1f-0d26-4f62-b00f-981c74acfa89.44bf54e6-3f14-4108-8dad-9ce815748440?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/deceive-inc/9NWRD9D8V6T5/0010,16
LEAP,https://store-images.s-microsoft.com/image/apps.62698.13775762894785742.c973a7d1-9575-4261-b04d-716c59c02869.95be5fe5-c485-425c-8f8c-91c59d2cf6e3?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/leap/9NQ5WZMRZTXP/0010,16
Daymare: 1994 Sandcastle (Xbox Series X|S Version),https://store-images.s-microsoft.com/image/apps.17642.14033670636171123.b49f0625-b43d-4675-9f7f-d62ff0cbad63.fa7eacdf-48e5-4314-95a3-a9a7c5b39e06?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/daymare-1994-sandcastle-xbox-series-xs-version/9N5PWNBHR1Q4/0010,18
Happy's Humble Burger Farm,https://store-images.s-microsoft.com/image/apps.64349.14308053949736478.f3c37754-2606-476d-a655-47a9a065d5d7.3b19efc5-456e-496b-85f0-d41dd29d103c?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/happys-humble-burger-farm/9PLR0DV346FC/0010,12
SUPERHOT,https://store-images.s-microsoft.com/image/apps.34777.71196895604852083.e51bccc6-2f87-4730-9ad8-4987cbc866ca.7ced7f3d-9ce1-4a98-bbde-2cfe92825357?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/superhot/BVZ0D05W8MP2/0001,12
Antarctica 88,https://store-images.s-microsoft.com/image/apps.57786.13673468290482379.dbbfa3f6-1cb8-44a8-82fc-353fae93b788.495c90f0-bf3b-4db6-a3ae-650f40fabea6?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/antarctica-88/9NJVNJSJSZP2/0010,16
Dead Cells: Medley of Pain Bundle,https://store-images.s-microsoft.com/image/apps.22372.13689916204898198.85095a51-ae92-497d-8073-f6a7136bdda1.3cf62686-3cd6-4d4e-abb6-045108067778?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dead-cells-medley-of-pain-bundle/9NMLZ4W589L1/0010,16
Bare Knuckle IV,https://store-images.s-microsoft.com/image/apps.21853.14069309968707701.a188f5d6-70d3-461d-9589-070aaa69ac0b.7ac36df6-14bd-4609-8dba-c85e656078a4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/bare-knuckle-iv/9N7H54KNCB9N/0010,12
GreedFall - Gold Edition,https://store-images.s-microsoft.com/image/apps.10853.14393432588899436.8181ee37-07d7-4497-86d8-9131771cceb4.066ac5ce-c56d-4676-884c-9a677f6e39ba?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/greedfall-gold-edition/9NVR6HDTQZT9/0010,18
Dinobreak Killer Crisis Collection,https://store-images.s-microsoft.com/image/apps.17744.14082431654495932.3809c97e-cc95-451a-b237-57cbef52fa7e.272c597b-009c-475d-a6df-b858218b515e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/dinobreak-killer-crisis-collection/9P90FGQ2KX0M/0010,18
Toy Soldiers HD,https://store-images.s-microsoft.com/image/apps.24183.13542985405075627.139f7692-48d1-4b8c-b6c2-39e9b16ed8c1.903279ca-7842-4c7d-abd0-26b515ddfe6b?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/toy-soldiers-hd/9N8ZGB1375XS/0010,12
Grim Dawn: Definitive Edition,https://store-images.s-microsoft.com/image/apps.12798.14339795716426406.9f02e99a-301d-496a-a864-b8020a2cbef7.3c2da67e-7a95-4ad8-a660-4a9b8625fe74?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/grim-dawn-definitive-edition/9PNQ7KRWCRW3/0010,16
Verdun,https://store-images.s-microsoft.com/image/apps.62096.64967962658160628.43a21d96-0d96-4101-b14b-a1d0073d9f39.084c8ae6-5da1-4e23-9411-546612789114?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/verdun/C1N8H8WTPDSC/0001,18
35MM,https://store-images.s-microsoft.com/image/apps.57737.14413950895132500.afa3cfb3-2f42-4aa9-ad41-3877e8413917.25079de2-27db-4c6e-a54a-f17872c43df4?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/35mm/9NTHQWXTL5XR/0010,16
What Remains of Edith Finch,https://store-images.s-microsoft.com/image/apps.29812.70337453596158090.1f04e04c-499f-4af1-a19c-88065bd90479.3f8f805a-f25a-4e18-8902-3cb5d2b94606?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/what-remains-of-edith-finch/BSLGLG8P9T01/0001,16
暖雪,https://store-images.s-microsoft.com/image/apps.7260.14405298333823365.a5e9615b-97c3-4038-8fbb-52d206f25200.a673dd9c-e902-4093-b796-79bf6f512ede?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/5pqw6zuq/9NTXHZQQNM2V/0010,16
Scars Above,https://store-images.s-microsoft.com/image/apps.27419.14171525782478559.943effec-bbe6-46ca-8677-d88606394f85.2a8e9e46-7f1e-4889-847c-72e3370edf9e?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/scars-above/9PCDJWCFC4X8/0010,12
Cloudpunk - XBS/X,https://store-images.s-microsoft.com/image/apps.36588.14081513622521973.4ee42737-074d-4212-a70c-4789e0403a5e.e02da70b-0a16-46d7-9f80-5d43c0e9c640?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/cloudpunk-xbsx/9P91J18NC76V/0010,16
「オーバーウォッチ 2」コンプリート・ヒーロー・コレクション,https://store-images.s-microsoft.com/image/apps.29025.13860614714172938.00796a9a-e2c4-4e9f-8ea2-61c479b831c7.0b0a1ffd-756d-4341-9f22-4d2ff33d8165?q=90&w=177&h=177,https://www.xbox.com/ja-JP/games/store/2/9MVMQ2BRHBF7/0010,12
